"pageName","facebookId","facebookUrl","feedbackId","postId","shares","comments","isVideo","likes","text","time","url","user/id","user/name","user/profilePic","user/profileUrl","viewsCount","inputUrl","pageAdLibrary/id","pageAdLibrary/is_business_page_active","timestamp"
"foodtalkindia","100078672830597","https://www.facebook.com/foodtalkindia","ZmVlZGJhY2s6OTQwMDM0OTk1Mjk1NTg2","940034995295586","0",,,"0","GIVEAWAY ALERT🚨 Serious Eaters Club Dinner #4 

We’re giving away a dinner for two to our Nam Prik Spread,  a table built around Thai chilli pastes, rice, and dishes made for sharing.
This spread takes Thai chilli pastes and treats them with Japanese precision, deeper flavour, cleaner balance, nothing extra on the plate. Toki Highballs keep things cold, crisp, and ready for the next bite.

Win a dinner for 2.

📍 Banng, Horizon Plaza, Golf Course Road 
🗓 18th January 2026 
🕢 7:30 pm - 9:30 pm 

How to enter:
- Join the Serious Eaters Broadcast Channel
- ⁠Tag the friend you’d actually share this table with

Winner announced tomorrow
One table. One night.
Come eat properly. 🥢🥃","2026-01-16T09:31:54.000Z","https://www.facebook.com/foodtalkindia/posts/pfbid0qDouh8XpC5bLpizbVvLuDBbeu7DvNxDa1vj7ZgTkF9n4b86yGUUxABMi8YqWWaDTl","100078672830597","Food Talk India","https://scontent-atl3-3.xx.fbcdn.net/v/t39.30808-1/306785850_159431120022648_4544070629260689401_n.png?stp=cp0_dst-png_s50x50&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=B2rDCxu4XEYQ7kNvwEam1bB&_nc_oc=AdmGrjqHzuonI5cLBlPYA9gYLbXR__bOsBGcLBDCMrFdDu5M-aqfnpAqezhwxpTD98I&_nc_zt=24&_nc_ht=scontent-atl3-3.xx&_nc_gid=y6u4azRfW5iQNJGTzYso9A&oh=00_AfrYNuGb87yjmD4gPc6epnmJT9hzMFHJ4tnw8cH5kKt5RQ&oe=6973FCFE","https://www.facebook.com/100078672830597",,"https://www.facebook.com/foodtalkindia","373641849431806","false","1768555914"
"foodtalkindia","100078672830597","https://www.facebook.com/foodtalkindia","ZmVlZGJhY2s6OTM5MzU5NTM4Njk2NDY1","939359538696465","0",,,"0","Let us know in the comments which breakfast spots we should feature next!

We’ve rounded up the smoky skewers, local favourites, and hidden gems you’ll want to try.
Here’s your curated Bangkok breakfast guide you wouldn’t want to miss! 🇹🇭

#foodtalkindia #boardingpass #bangkok #bangkokstreetfood","2026-01-15T12:56:21.000Z","https://www.facebook.com/foodtalkindia/posts/pfbid02GoRq6Nc86KKWiU697L4p7GjFuMk6gip7pvLYCJj3VmX9AE7uBcAxy1ud6qDsdHzxl","100078672830597","Food Talk India","https://scontent-atl3-3.xx.fbcdn.net/v/t39.30808-1/306785850_159431120022648_4544070629260689401_n.png?stp=cp0_dst-png_s50x50&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=B2rDCxu4XEYQ7kNvwEam1bB&_nc_oc=AdmGrjqHzuonI5cLBlPYA9gYLbXR__bOsBGcLBDCMrFdDu5M-aqfnpAqezhwxpTD98I&_nc_zt=24&_nc_ht=scontent-atl3-3.xx&_nc_gid=y6u4azRfW5iQNJGTzYso9A&oh=00_AfrYNuGb87yjmD4gPc6epnmJT9hzMFHJ4tnw8cH5kKt5RQ&oe=6973FCFE","https://www.facebook.com/100078672830597",,"https://www.facebook.com/foodtalkindia","373641849431806","false","1768481781"
"thefoodranger","100044137434388","https://www.facebook.com/thefoodranger","ZmVlZGJhY2s6MTQ5NDI0NzE2ODcyMzE4Mw==","1494247168723183","0","3",,"9","Grazing or big meals? 🥨","2026-01-19T12:06:15.000Z","https://www.facebook.com/thefoodranger/posts/pfbid02K2jUu6aBSj7kNbK8f4UdgzcfBcs1PzPctHFt449cN3pFvNmn7rYTRhqF3f65XLNDl","100044137434388","The Food Ranger","https://scontent-hou1-1.xx.fbcdn.net/v/t39.30808-1/464825577_9036694159696554_6981855487688073214_n.jpg?stp=c341.0.1365.1365a_cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=sCjh2UaqZ1cQ7kNvwExgAss&_nc_oc=AdmxfdfwvfpfBqBpH0sVOnH0ao1OyuIffGv4jZPuQYVUDpUG8J95Nbh9Le2J2gzJ-Bg&_nc_zt=24&_nc_ht=scontent-hou1-1.xx&_nc_gid=pJOhSXyTdWLN5PelFcpeBw&oh=00_AfoDLNFMtz8dGYB1CWE1DbmjJVWXbOaxwwD9uevJePxNSg&oe=697403A4","https://www.facebook.com/100044137434388",,"https://www.facebook.com/thefoodranger","776927149006671","false","1768824375"
"thefoodranger","100044137434388","https://www.facebook.com/thefoodranger","ZmVlZGJhY2s6MTQ5NDEzNzkzODczNDEwNg==","1494137938734106","0","12",,"34","Pick one: sunset drinks or midnight snacks?","2026-01-19T09:06:16.000Z","https://www.facebook.com/thefoodranger/posts/pfbid0Q5dq3sftmFWLQjmyydFEfyE5hrkftB1D9UUYh3eFD78hzoZxtgnrXj6NGoEf7Dnxl","100044137434388","The Food Ranger","https://scontent-hou1-1.xx.fbcdn.net/v/t39.30808-1/464825577_9036694159696554_6981855487688073214_n.jpg?stp=c341.0.1365.1365a_cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=sCjh2UaqZ1cQ7kNvwExgAss&_nc_oc=AdmxfdfwvfpfBqBpH0sVOnH0ao1OyuIffGv4jZPuQYVUDpUG8J95Nbh9Le2J2gzJ-Bg&_nc_zt=24&_nc_ht=scontent-hou1-1.xx&_nc_gid=pJOhSXyTdWLN5PelFcpeBw&oh=00_AfoDLNFMtz8dGYB1CWE1DbmjJVWXbOaxwwD9uevJePxNSg&oe=697403A4","https://www.facebook.com/100044137434388",,"https://www.facebook.com/thefoodranger","776927149006671","false","1768813576"
"thefoodranger","100044137434388","https://www.facebook.com/thefoodranger","ZmVlZGJhY2s6MTQ5NDA0NDM0NTQxMDEzMg==","1494044345410132","1","19",,"29","Rude or acceptable? ✋","2026-01-19T06:06:16.000Z","https://www.facebook.com/thefoodranger/posts/pfbid0T18TjBP1kahSLovv7HoSHVnbm1m8DTRWvi2SfFP5tcYNB6kZCDkHHiLHNyuXaw18l","100044137434388","The Food Ranger","https://scontent-hou1-1.xx.fbcdn.net/v/t39.30808-1/464825577_9036694159696554_6981855487688073214_n.jpg?stp=c341.0.1365.1365a_cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=sCjh2UaqZ1cQ7kNvwExgAss&_nc_oc=AdmxfdfwvfpfBqBpH0sVOnH0ao1OyuIffGv4jZPuQYVUDpUG8J95Nbh9Le2J2gzJ-Bg&_nc_zt=24&_nc_ht=scontent-hou1-1.xx&_nc_gid=pJOhSXyTdWLN5PelFcpeBw&oh=00_AfoDLNFMtz8dGYB1CWE1DbmjJVWXbOaxwwD9uevJePxNSg&oe=697403A4","https://www.facebook.com/100044137434388",,"https://www.facebook.com/thefoodranger","776927149006671","false","1768802776"
"CookdTV","100057458348948","https://www.facebook.com/CookdTV/","ZmVlZGJhY2s6MTM4MTI3MTg1MDQ2NDc0Nw==","1381271850464747","2",,"true","375","A lot of chaos, fun😂, and cooking with Team TTT!

Check out the full video on the Cookd YouTube channel.","2026-01-17T13:00:44.000Z","https://www.facebook.com/reel/3904572483168946/","100057458348948","Cookd","https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/337260653_520861840248696_6633741061980635200_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=yGE2ZezICdIQ7kNvwEumhqf&_nc_oc=Adni6MzDfOlsnIb3iM9xlBw83WKP5DJBT3hhfKnt48qkuwMDYX0ATWYiA7FLBJ0xH8M&_nc_zt=24&_nc_ht=scontent-dfw5-1.xx&_nc_gid=jDglaL5WDq3o4UKf_ox7-Q&oh=00_AfqIMDZOkn8K5G_RIS48JMmPr8Mj4MTZ7xICq1bPYyesNQ&oe=6973E806","https://www.facebook.com/100057458348948","19053","https://www.facebook.com/CookdTV/","100608168032865","false","1768654844"
"CookdTV","100057458348948","https://www.facebook.com/CookdTV/","ZmVlZGJhY2s6MTM4MTE3MzIxMDQ3NDYxMQ==","1381173210474611","1","1",,"13","Nalla saapadu, nalla manushanga, avlothaane vaazhkai 😁✨❤️
Iniya Kaanum Pongal Nalvazhthukal ✨","2026-01-17T10:11:41.000Z","https://www.facebook.com/CookdTV/posts/pfbid0ErPyvbiSpbgBQu4UvatYFjruA971J7T2ENAy5pWQmBjMsgAaz9jGBF5XmiDN9uLRl","100057458348948","Cookd","https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/337260653_520861840248696_6633741061980635200_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=yGE2ZezICdIQ7kNvwEumhqf&_nc_oc=Adni6MzDfOlsnIb3iM9xlBw83WKP5DJBT3hhfKnt48qkuwMDYX0ATWYiA7FLBJ0xH8M&_nc_zt=24&_nc_ht=scontent-dfw5-1.xx&_nc_gid=jDglaL5WDq3o4UKf_ox7-Q&oh=00_AfqIMDZOkn8K5G_RIS48JMmPr8Mj4MTZ7xICq1bPYyesNQ&oe=6973E806","https://www.facebook.com/100057458348948",,"https://www.facebook.com/CookdTV/","100608168032865","false","1768644701"
"CookdTV","100057458348948","https://www.facebook.com/CookdTV/","ZmVlZGJhY2s6MTM4MTAzMTQ2MzgyMjExOQ==","1381031463822119","0",,"true","47","May your Kaanum Pongal be filled with good food and good people 🤍🍛

#kanumpongal #cookd","2026-01-17T05:30:53.000Z","https://www.facebook.com/reel/2699404503738929/","100057458348948","Cookd","https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/337260653_520861840248696_6633741061980635200_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=yGE2ZezICdIQ7kNvwEumhqf&_nc_oc=Adni6MzDfOlsnIb3iM9xlBw83WKP5DJBT3hhfKnt48qkuwMDYX0ATWYiA7FLBJ0xH8M&_nc_zt=24&_nc_ht=scontent-dfw5-1.xx&_nc_gid=jDglaL5WDq3o4UKf_ox7-Q&oh=00_AfqIMDZOkn8K5G_RIS48JMmPr8Mj4MTZ7xICq1bPYyesNQ&oe=6973E806","https://www.facebook.com/100057458348948","3389","https://www.facebook.com/CookdTV/","100608168032865","false","1768627853"
"yourfoodlab","100044028553997","https://www.facebook.com/yourfoodlab","ZmVlZGJhY2s6MTQyMzU1NTAzOTEyMjEwMQ==","1423555039122101","134","56","true","2509","Ekdum tikhat, zanzanit Green Garlic Thecha Paneer Paratha which you’re going to love! ❤️ 
Green garlic is one of my most favourite ingredients. Jaise hi thandi shuru hoti hai, yeh winter special hero market mein aa jata hai and I love to prepare this Thecha with it!
One more exciting news for you guys, your favourite @yflhome products are on limited special deals only on Amazon’s Great Republic Sale!
Do try this amazing Green Garlic Thecha Paneer Paratha recipe, Happy cooking 😍

Full recipe is pinned the comments below 👇🏻","2026-01-19T07:09:26.000Z","https://www.facebook.com/reel/674271429010061/","100044028553997","Your Food Lab","https://scontent-mia3-3.xx.fbcdn.net/v/t1.6435-1/33176622_1999899826994013_7886025053169516544_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=oDqvhkEFKl0Q7kNvwGaHPbS&_nc_oc=Adn9baCw91edW183WTEHF-D-UuK_i9tg4NwkGDy9qxUmQgzI9sUgA4H4gBnr0Bfq-8o&_nc_zt=24&_nc_ht=scontent-mia3-3.xx&_nc_gid=6vZ9bmQwhrxeRBJCPGx8_g&oh=00_Afo-Ic1-Ygc75OP89v6P8WKz_4GkhmLtNCrSTov6agGRUA&oe=6995AD00","https://www.facebook.com/100044028553997","65038","https://www.facebook.com/yourfoodlab","1443948855922449","false","1768806566"
"yourfoodlab","100044028553997","https://www.facebook.com/yourfoodlab","ZmVlZGJhY2s6MTQyMTUwODMzOTMyNjc3MQ==","1421508339326771","97","1242","true","2248","Amritsari Fish Fry ✨

Agar duniya ki Top 5 Fried Fish ki list bani ho na…
toh Amritsari Fish Fry ka naam pakka hota 💯
It is served with a special chutney that takes it to another level, perfect dish for thand ka mausam ❄️❤️ 

I’ve shared everything from scratch all tips, tricks & secrets 🙌 Do give it a try soon 😍

💬 Comment “Fish” and I’ll share the full recipe in your DMs 🫶","2026-01-16T13:08:30.000Z","https://www.facebook.com/reel/1565980737859008/","100044028553997","Your Food Lab","https://scontent-mia3-3.xx.fbcdn.net/v/t1.6435-1/33176622_1999899826994013_7886025053169516544_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=oDqvhkEFKl0Q7kNvwGaHPbS&_nc_oc=Adn9baCw91edW183WTEHF-D-UuK_i9tg4NwkGDy9qxUmQgzI9sUgA4H4gBnr0Bfq-8o&_nc_zt=24&_nc_ht=scontent-mia3-3.xx&_nc_gid=6vZ9bmQwhrxeRBJCPGx8_g&oh=00_Afo-Ic1-Ygc75OP89v6P8WKz_4GkhmLtNCrSTov6agGRUA&oe=6995AD00","https://www.facebook.com/100044028553997","78739","https://www.facebook.com/yourfoodlab","1443948855922449","false","1768568910"
"yourfoodlab","100044028553997","https://www.facebook.com/yourfoodlab","ZmVlZGJhY2s6MTQxOTk0NTkzNjE0OTY3OA==","1419945936149678","34","473","true","1458","Rosogolla has many varieties… but the one that tops my list is Nolen Gur Rosogolla 🤍

Nolen gur literally means new jaggery, It’s sweetness isn’t just sweet… it has notes of toffee, dark caramel, and that thodi si bitter undertone that makes it irresistible 🤌🏽
Soft, Spongy, Melt-in-the-mouth 🤤
Honestly, this is one of the best rosogolla’s you’ll ever have ✨

Comment “Rosogolla” and I’ll share the full recipe in your DMs 💌 Trust me, yeh zaroor banana 😍","2026-01-14T13:04:43.000Z","https://www.facebook.com/reel/726397343574338/","100044028553997","Your Food Lab","https://scontent-mia3-3.xx.fbcdn.net/v/t1.6435-1/33176622_1999899826994013_7886025053169516544_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=oDqvhkEFKl0Q7kNvwGaHPbS&_nc_oc=Adn9baCw91edW183WTEHF-D-UuK_i9tg4NwkGDy9qxUmQgzI9sUgA4H4gBnr0Bfq-8o&_nc_zt=24&_nc_ht=scontent-mia3-3.xx&_nc_gid=6vZ9bmQwhrxeRBJCPGx8_g&oh=00_Afo-Ic1-Ygc75OP89v6P8WKz_4GkhmLtNCrSTov6agGRUA&oe=6995AD00","https://www.facebook.com/100044028553997","35281","https://www.facebook.com/yourfoodlab","1443948855922449","false","1768395883"
