"pageName","facebookId","facebookUrl","feedbackId","postId","shares","comments","isVideo","likes","text","time","url","user/id","user/name","user/profilePic","user/profileUrl","viewsCount","inputUrl","pageAdLibrary/id","pageAdLibrary/is_business_page_active"
"FoodInsider","100059586639161","https://www.facebook.com/FoodInsider/","ZmVlZGJhY2s6MTIyNTk1MTI4NjA2Nzc0OA==","1225951286067748","0",,,"5","The chef says you should always peel your celery before adding it to tuna or pasta salad.","2025-12-19T17:27:27.000Z","https://www.facebook.com/FoodInsider/posts/pfbid0MCDVmx2HjV6Nvyg7bfiLb1VGzCw2NKieVAfizj1JPZAJAzuuLNRMpC4MADT32PTal","100059586639161","Insider Food","https://scontent-ord5-3.xx.fbcdn.net/v/t39.30808-1/315094323_3243444435960011_7524409898544950562_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=NVLYHagY9zYQ7kNvwGThaOv&_nc_oc=AdkfWEXl_4jUTVyVal31EkMdrm_X-zrc0IDC16v-80logT604-lb42vuk2mEfXT694o&_nc_zt=24&_nc_ht=scontent-ord5-3.xx&_nc_gid=w4G7jlc80-qvq-LcERejgw&oh=00_AfrhHRT6URnnhb4g7CPr6QK_Yj4lCu-TYJn1UKIghix_rA&oe=6973E7B2","https://www.facebook.com/100059586639161",,"https://www.facebook.com/FoodInsider/","1494731297498009","false"
"FoodInsider","100059586639161","https://www.facebook.com/FoodInsider/","ZmVlZGJhY2s6MTIyNTcwMTA0Mjc1OTQzOQ==","1225701042759439","0",,,"2","""The fact that each city was drawn to specific orders — like garlic naan in San Francisco and burritos in Chicago — was unexpected, especially since a lot of these areas aren't necessarily known for those foods or types of cuisine,"" Ash Kebriti, Global Head of Uber for Business, Health and Transit, told Business Insider.","2025-12-19T10:32:17.000Z","https://www.facebook.com/FoodInsider/posts/pfbid02LXtANprLHEtLVQzU3SB5gaXytZRXzg6YBo81efsWH75EENMcCrLbZNmvKNabYcUQl","100059586639161","Insider Food","https://scontent-ord5-3.xx.fbcdn.net/v/t39.30808-1/315094323_3243444435960011_7524409898544950562_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=NVLYHagY9zYQ7kNvwGThaOv&_nc_oc=AdkfWEXl_4jUTVyVal31EkMdrm_X-zrc0IDC16v-80logT604-lb42vuk2mEfXT694o&_nc_zt=24&_nc_ht=scontent-ord5-3.xx&_nc_gid=w4G7jlc80-qvq-LcERejgw&oh=00_AfrhHRT6URnnhb4g7CPr6QK_Yj4lCu-TYJn1UKIghix_rA&oe=6973E7B2","https://www.facebook.com/100059586639161",,"https://www.facebook.com/FoodInsider/","1494731297498009","false"
"FoodInsider","100059586639161","https://www.facebook.com/FoodInsider/","ZmVlZGJhY2s6MTIyNTE4MTI0OTQ3ODA4NQ==","1225181249478085","0","1",,"7","She loved the cacio e pepe.","2025-12-18T16:08:11.000Z","https://www.facebook.com/FoodInsider/posts/pfbid02yG2TyrxS8VtuTUdNSKRarVFT8uJxaraseBWs55knDZeZo55vFZ5DCsBpJyZXc7dfl","100059586639161","Insider Food","https://scontent-ord5-3.xx.fbcdn.net/v/t39.30808-1/315094323_3243444435960011_7524409898544950562_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=NVLYHagY9zYQ7kNvwGThaOv&_nc_oc=AdkfWEXl_4jUTVyVal31EkMdrm_X-zrc0IDC16v-80logT604-lb42vuk2mEfXT694o&_nc_zt=24&_nc_ht=scontent-ord5-3.xx&_nc_gid=w4G7jlc80-qvq-LcERejgw&oh=00_AfrhHRT6URnnhb4g7CPr6QK_Yj4lCu-TYJn1UKIghix_rA&oe=6973E7B2","https://www.facebook.com/100059586639161",,"https://www.facebook.com/FoodInsider/","1494731297498009","false"
"foodierobin","100063850784057","https://www.facebook.com/foodierobin/","ZmVlZGJhY2s6MTA5OTI0MDE4NTU0NzY2NA==","1099240185547664","235","268","true","66983","गरीबों का 5 स्टार होटल जहाँ सब कुछ UNLIMITED","2025-02-17T08:06:31.000Z","https://www.facebook.com/foodierobin/videos/483796907929997/","100063850784057","Foodie Robin","https://scontent-mia3-1.xx.fbcdn.net/v/t39.30808-1/307124494_486371073501248_8655758763586903947_n.jpg?stp=c73.97.937.937a_cp0_dst-jpg_s50x50_tt6&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=V--fmn19FeQQ7kNvwELzHgw&_nc_oc=AdmNlL0C7ioIZzgaEzF07rhKkCoh-hpoYH0M_V_4Ap5S1GPNyOHOGIoSHAr_y3YCVyM&_nc_zt=24&_nc_ht=scontent-mia3-1.xx&_nc_gid=VpQ-6puq9HT9-0wJHxHB0w&oh=00_Afqk5xvyHAwpVCPU3MMhy097wM1hejKwisCdcM5aRKfqjQ&oe=6973D3DD","https://www.facebook.com/100063850784057","3235881","https://www.facebook.com/foodierobin/","100674248237568","false"
"foodierobin","100063850784057","https://www.facebook.com/foodierobin/","ZmVlZGJhY2s6MTA5ODYyNzQzODk0MjI3Mg==","1098627438942272","3","4","true","188","खुद का होटल बंद हो गया अब गांव से पटना आ कर मात्र 35 रु में सड़क किनारे चिकन लिट्टी खिला रही हैं","2025-02-16T12:25:16.000Z","https://www.facebook.com/foodierobin/videos/1792619074847306/","100063850784057","Foodie Robin","https://scontent-mia3-1.xx.fbcdn.net/v/t39.30808-1/307124494_486371073501248_8655758763586903947_n.jpg?stp=c73.97.937.937a_cp0_dst-jpg_s50x50_tt6&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=V--fmn19FeQQ7kNvwELzHgw&_nc_oc=AdmNlL0C7ioIZzgaEzF07rhKkCoh-hpoYH0M_V_4Ap5S1GPNyOHOGIoSHAr_y3YCVyM&_nc_zt=24&_nc_ht=scontent-mia3-1.xx&_nc_gid=VpQ-6puq9HT9-0wJHxHB0w&oh=00_Afqk5xvyHAwpVCPU3MMhy097wM1hejKwisCdcM5aRKfqjQ&oe=6973D3DD","https://www.facebook.com/100063850784057","8517","https://www.facebook.com/foodierobin/","100674248237568","false"
"foodierobin","100063850784057","https://www.facebook.com/foodierobin/","ZmVlZGJhY2s6MTA5Nzc0OTE2OTAzMDA5OQ==","1097749169030099","0",,,"25","लुधियाना के मशहूर Bindra Fouji Fish Tail वाले 
कहते हैं के लोग इनकी मछली खाने के लिए बड़ी दूर दूर से आते हैं 
क्या आपने इनकी ये Fish Tail चखी है ?","2025-02-15T09:14:45.000Z","https://www.facebook.com/foodierobin/posts/pfbid0NdepEne71NNmvrkNaHVsZdFbudCaDdgh9GBTh7QVgYVA3xbuF4yq7kZbuMuBVHJKl","100063850784057","Foodie Robin","https://scontent-mia3-1.xx.fbcdn.net/v/t39.30808-1/307124494_486371073501248_8655758763586903947_n.jpg?stp=c73.97.937.937a_cp0_dst-jpg_s50x50_tt6&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=V--fmn19FeQQ7kNvwELzHgw&_nc_oc=AdmNlL0C7ioIZzgaEzF07rhKkCoh-hpoYH0M_V_4Ap5S1GPNyOHOGIoSHAr_y3YCVyM&_nc_zt=24&_nc_ht=scontent-mia3-1.xx&_nc_gid=VpQ-6puq9HT9-0wJHxHB0w&oh=00_Afqk5xvyHAwpVCPU3MMhy097wM1hejKwisCdcM5aRKfqjQ&oe=6973D3DD","https://www.facebook.com/100063850784057",,"https://www.facebook.com/foodierobin/","100674248237568","false"
"cookwithfem","100030118301297","https://www.facebook.com/cookwithfem/","ZmVlZGJhY2s6MTU5MTUwNTU5NTE5NjcwMg==","1591505595196702","0",,,"4","","2025-12-05T13:53:17.000Z","https://www.facebook.com/cookwithfem/posts/pfbid0aoUgjs8cty3AijazoeEjFQX9Q5qMifoqQhAiJSXKUZTrxKXcJ9Mj2KrYyuJwnYHRl","100030118301297","Fehmima Khatoon","https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-1/474551558_1355017068845557_914793392121114382_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=100&ccb=1-7&_nc_sid=1d2534&_nc_ohc=gDwpC7bAyF8Q7kNvwE8oulk&_nc_oc=Adm90Rkakq-oAwpNbjAwz8zdxGE8oOtOYt0z28qOV_WM_CNqxkN7jq8-CGo8LejnqWs&_nc_zt=24&_nc_ht=scontent-atl3-1.xx&_nc_gid=jjP8u8pdRGb-GJJCpOHclg&oh=00_Afo6rgzQkFGNf-trTdsAV_UZcBfvEq0t4fJxFSaxyy2Olg&oe=6973C5BC","https://www.facebook.com/100030118301297",,"https://www.facebook.com/cookwithfem/","185324178001361","false"
"cookwithfem","100030118301297","https://www.facebook.com/cookwithfem/","ZmVlZGJhY2s6MTU5MTQ4MzAzNTE5ODk1OA==","1591483035198958","200",,"true","813","Video Link 👉🏻 https://youtu.be/SkCvFPPF24o
5 Star Hotel Ke Recipes Bhi FAIL Banaiye CREAMY PEPPER MUTTON MASALA Ki Ye NAYAB Recipe
https://youtu.be/SkCvFPPF24o","2025-12-05T13:17:26.000Z","https://www.facebook.com/reel/1918600695758910/","100030118301297","Fehmima Khatoon","https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-1/474551558_1355017068845557_914793392121114382_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=100&ccb=1-7&_nc_sid=1d2534&_nc_ohc=gDwpC7bAyF8Q7kNvwE8oulk&_nc_oc=Adm90Rkakq-oAwpNbjAwz8zdxGE8oOtOYt0z28qOV_WM_CNqxkN7jq8-CGo8LejnqWs&_nc_zt=24&_nc_ht=scontent-atl3-1.xx&_nc_gid=jjP8u8pdRGb-GJJCpOHclg&oh=00_Afo6rgzQkFGNf-trTdsAV_UZcBfvEq0t4fJxFSaxyy2Olg&oe=6973C5BC","https://www.facebook.com/100030118301297","32759","https://www.facebook.com/cookwithfem/","185324178001361","false"
"cookwithfem","100030118301297","https://www.facebook.com/cookwithfem/","ZmVlZGJhY2s6MTU5MTQ4MjUzMTg2NTY3NQ==","1591482531865675","10",,,"9","Video Link 👉🏻 https://youtu.be/SkCvFPPF24o
5 Star Hotel Ke Recipes Bhi FAIL Banaiye CREAMY PEPPER MUTTON MASALA Ki Ye NAYAB Recipe
https://youtu.be/SkCvFPPF24o","2025-12-05T13:16:10.000Z","https://www.facebook.com/cookwithfem/posts/pfbid0yWUvZ5mhkiVzzmYvfGYnasBxAAZPrtTaFpz1RNuu5pTxQ5B9iYVbcjGZ98ay6Lgl","100030118301297","Fehmima Khatoon","https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-1/474551558_1355017068845557_914793392121114382_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=100&ccb=1-7&_nc_sid=1d2534&_nc_ohc=gDwpC7bAyF8Q7kNvwE8oulk&_nc_oc=Adm90Rkakq-oAwpNbjAwz8zdxGE8oOtOYt0z28qOV_WM_CNqxkN7jq8-CGo8LejnqWs&_nc_zt=24&_nc_ht=scontent-atl3-1.xx&_nc_gid=jjP8u8pdRGb-GJJCpOHclg&oh=00_Afo6rgzQkFGNf-trTdsAV_UZcBfvEq0t4fJxFSaxyy2Olg&oe=6973C5BC","https://www.facebook.com/100030118301297",,"https://www.facebook.com/cookwithfem/","185324178001361","false"
"dilsefoodieofficial","100044360562891","https://www.facebook.com/dilsefoodieofficial/","ZmVlZGJhY2s6MTQ1MzkzMTU5Mjc2MjE3OQ==","1453931592762179","4","16",,"651","Sunday Matlab Badiya Se Hotel Ka Brunch","2026-01-08T08:25:18.000Z","https://www.facebook.com/dilsefoodieofficial/posts/pfbid02G7nVhZzqFfDrWovhcKnj2UDk7rsVSDBh16HBXLxKdpyfK4QTXqj1mH75fqsPrXb3l","100044360562891","Dil Se Foodie","https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-1/462952390_2738801952960547_5533822125838775837_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=EYtuEvctQG8Q7kNvwGbyt8d&_nc_oc=Adl0mvlTYX95L91f9ciMTZlIxWdnHDdPFdbRllrMd-ce--c72l67fH9n8KRWbQNu-7U&_nc_zt=24&_nc_ht=scontent-atl3-1.xx&_nc_gid=G-ump33fa_ogN9i7C4jMSQ&oh=00_AfopPpCAygeCJ77QVE7TwiKFQ1omUp05ova1-ZfHjEk6ig&oe=6973CF4F","https://www.facebook.com/100044360562891",,"https://www.facebook.com/dilsefoodieofficial/","228123120695122","false"
"dilsefoodieofficial","100044360562891","https://www.facebook.com/dilsefoodieofficial/","ZmVlZGJhY2s6MTQ1Mzg5MTUxMjc2NjE4Nw==","1453891512766187","105","56","true","16044","Rs 100 Pet Bhar Khaana By JW Marriot X Chef","2026-01-08T07:01:05.000Z","https://www.facebook.com/reel/1237552888470868/","100044360562891","Dil Se Foodie","https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-1/462952390_2738801952960547_5533822125838775837_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=EYtuEvctQG8Q7kNvwGbyt8d&_nc_oc=Adl0mvlTYX95L91f9ciMTZlIxWdnHDdPFdbRllrMd-ce--c72l67fH9n8KRWbQNu-7U&_nc_zt=24&_nc_ht=scontent-atl3-1.xx&_nc_gid=G-ump33fa_ogN9i7C4jMSQ&oh=00_AfopPpCAygeCJ77QVE7TwiKFQ1omUp05ova1-ZfHjEk6ig&oe=6973CF4F","https://www.facebook.com/100044360562891","587497","https://www.facebook.com/dilsefoodieofficial/","228123120695122","false"
"dilsefoodieofficial","100044360562891","https://www.facebook.com/dilsefoodieofficial/","ZmVlZGJhY2s6MTQ1Mzc4NzAwNjEwOTk3MQ==","1453787006109971","6","49",,"536","Good Morning","2026-01-08T03:23:56.000Z","https://www.facebook.com/dilsefoodieofficial/posts/pfbid0mpaKUeCdspb8q4PAPcANYavm5nZvWKeRznPEpA2RPbdpd45oNE3XKyHTyKe7tUtQl","100044360562891","Dil Se Foodie","https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-1/462952390_2738801952960547_5533822125838775837_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=EYtuEvctQG8Q7kNvwGbyt8d&_nc_oc=Adl0mvlTYX95L91f9ciMTZlIxWdnHDdPFdbRllrMd-ce--c72l67fH9n8KRWbQNu-7U&_nc_zt=24&_nc_ht=scontent-atl3-1.xx&_nc_gid=G-ump33fa_ogN9i7C4jMSQ&oh=00_AfopPpCAygeCJ77QVE7TwiKFQ1omUp05ova1-ZfHjEk6ig&oe=6973CF4F","https://www.facebook.com/100044360562891",,"https://www.facebook.com/dilsefoodieofficial/","228123120695122","false"
"FoodInsider","100059586639161","https://www.facebook.com/FoodInsider/","ZmVlZGJhY2s6MTIyNDcyMzY0NjE5MDUxMg==","1224723646190512","0",,,"7","""Who would've thought you could turn chicken into a chip?""","2025-12-18T00:36:02.000Z","https://www.facebook.com/FoodInsider/posts/pfbid0326H4HSSNZRmkeTqzFTEdbmtEVcAjwEZZd2G9ykNefbLDsSenAjDUi5CDVdx3cpPNl","100059586639161","Insider Food","https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-1/315094323_3243444435960011_7524409898544950562_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=NVLYHagY9zYQ7kNvwFLdUAB&_nc_oc=AdmR2SGTOuNxM7k0xvu102qqZRJc-zKUldeIx3zJEjmXZktvIOg6bYV5stnhVR39YbA&_nc_zt=24&_nc_ht=scontent-atl3-1.xx&_nc_gid=53zuosgzJ_wNxfx07qtxEw&oh=00_Afpt0ZLAx4txrdS4aj_2aCsDbhJir4vRJTtByTgxKwai1w&oe=6973E7B2","https://www.facebook.com/100059586639161",,"https://www.facebook.com/FoodInsider/","1494731297498009","false"
"FoodInsider","100059586639161","https://www.facebook.com/FoodInsider/","ZmVlZGJhY2s6MTIyNDY4NjAxNjE5NDI3NQ==","1224686016194275","5","1",,"16","As a mom and dietitian who helps busy parents lose weight without restrictive diets, she loves buying convenient, high-protein snacks at Costco.

(Credit: Vanessa Imus)

#nutrition #costco #weightloss","2025-12-17T23:01:12.000Z","https://www.facebook.com/FoodInsider/posts/pfbid02FF7QeJAJepyehN6Sh1Lfi3StQaHaXzMDbP5hac5Y3xc8F4MW6NC2AN2FxxWXRszYl","100059586639161","Insider Food","https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-1/315094323_3243444435960011_7524409898544950562_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=NVLYHagY9zYQ7kNvwFLdUAB&_nc_oc=AdmR2SGTOuNxM7k0xvu102qqZRJc-zKUldeIx3zJEjmXZktvIOg6bYV5stnhVR39YbA&_nc_zt=24&_nc_ht=scontent-atl3-1.xx&_nc_gid=53zuosgzJ_wNxfx07qtxEw&oh=00_Afpt0ZLAx4txrdS4aj_2aCsDbhJir4vRJTtByTgxKwai1w&oe=6973E7B2","https://www.facebook.com/100059586639161",,"https://www.facebook.com/FoodInsider/","1494731297498009","false"
"FoodInsider","100059586639161","https://www.facebook.com/FoodInsider/","ZmVlZGJhY2s6MTIyNDU3NTI2OTUzODY4Mw==","1224575269538683","6","3",,"24","We set out to find some of the hot spots among Wall Streeters that aren't slop bowl chains. Here are five recommendations.

(Credit: Getty Images)

#wallstreet #lunch #dining","2025-12-17T18:46:19.000Z","https://www.facebook.com/FoodInsider/posts/pfbid02vbPFvtFZZRVUfDp4w6tiFVmBskzYeidMQBAjQgBH4gMokrUf5tMDHWcMiDxxmJ2Xl","100059586639161","Insider Food","https://scontent-atl3-1.xx.fbcdn.net/v/t39.30808-1/315094323_3243444435960011_7524409898544950562_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=NVLYHagY9zYQ7kNvwFLdUAB&_nc_oc=AdmR2SGTOuNxM7k0xvu102qqZRJc-zKUldeIx3zJEjmXZktvIOg6bYV5stnhVR39YbA&_nc_zt=24&_nc_ht=scontent-atl3-1.xx&_nc_gid=53zuosgzJ_wNxfx07qtxEw&oh=00_Afpt0ZLAx4txrdS4aj_2aCsDbhJir4vRJTtByTgxKwai1w&oe=6973E7B2","https://www.facebook.com/100059586639161",,"https://www.facebook.com/FoodInsider/","1494731297498009","false"
"nishamadhulika","100044376071574","https://www.facebook.com/nishamadhulika/","ZmVlZGJhY2s6MTQzMzg0OTAzNDc3MDk1Mg==","1433849034770952","0",,"true","53","तिल पट्टी-मीठी और कुरकरी-मिनटों में बनायें-ठंड भगायें-आसान-परफेक्ट ट्रेडीशनल रेसिपी । Til ki Chikki Part 4","2026-01-12T06:14:16.000Z","https://www.facebook.com/reel/1242430334612500/","100044376071574","NishaMadhulika","https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/454934774_26392836943693088_309673645185975858_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=lnPUOk8-MNMQ7kNvwF7TJ1m&_nc_oc=AdmeppL4jAJF8ACqBvU1gHqZMnGMq95ZYe6M0Tp3VWvATtu04mcTrVq0CKz3UFKVPTk&_nc_zt=24&_nc_ht=scontent-dfw5-1.xx&_nc_gid=gOxlqNJBMh8Fd65qCCXC8Q&oh=00_Afo8TwtBKY1Cxul6Sy3gybmtDc9SVwBw1mE9HWSq3cn6Xw&oe=6973E09B","https://www.facebook.com/100044376071574","5279","https://www.facebook.com/nishamadhulika/","107303196006488","false"
"nishamadhulika","100044376071574","https://www.facebook.com/nishamadhulika/","ZmVlZGJhY2s6MTQzMzg0ODg1NDc3MDk3MA==","1433848854770970","1","1","true","67","तिल पट्टी-मीठी और कुरकरी-मिनटों में बनायें-ठंड भगायें-आसान-परफेक्ट ट्रेडीशनल रेसिपी । Til ki Chikki Part 3","2026-01-12T06:14:15.000Z","https://www.facebook.com/reel/907390025068282/","100044376071574","NishaMadhulika","https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/454934774_26392836943693088_309673645185975858_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=lnPUOk8-MNMQ7kNvwF7TJ1m&_nc_oc=AdmeppL4jAJF8ACqBvU1gHqZMnGMq95ZYe6M0Tp3VWvATtu04mcTrVq0CKz3UFKVPTk&_nc_zt=24&_nc_ht=scontent-dfw5-1.xx&_nc_gid=gOxlqNJBMh8Fd65qCCXC8Q&oh=00_Afo8TwtBKY1Cxul6Sy3gybmtDc9SVwBw1mE9HWSq3cn6Xw&oe=6973E09B","https://www.facebook.com/100044376071574","3101","https://www.facebook.com/nishamadhulika/","107303196006488","false"
"nishamadhulika","100044376071574","https://www.facebook.com/nishamadhulika/","ZmVlZGJhY2s6MTQzMzg0ODYxODEwNDMyNw==","1433848618104327","0","3","true","50","तिल पट्टी-मीठी और कुरकरी-मिनटों में बनायें-ठंड भगायें-आसान-परफेक्ट ट्रेडीशनल रेसिपी । Til ki Chikki Part 2","2026-01-12T06:14:14.000Z","https://www.facebook.com/reel/660970650361110/","100044376071574","NishaMadhulika","https://scontent-dfw5-1.xx.fbcdn.net/v/t39.30808-1/454934774_26392836943693088_309673645185975858_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=lnPUOk8-MNMQ7kNvwF7TJ1m&_nc_oc=AdmeppL4jAJF8ACqBvU1gHqZMnGMq95ZYe6M0Tp3VWvATtu04mcTrVq0CKz3UFKVPTk&_nc_zt=24&_nc_ht=scontent-dfw5-1.xx&_nc_gid=gOxlqNJBMh8Fd65qCCXC8Q&oh=00_Afo8TwtBKY1Cxul6Sy3gybmtDc9SVwBw1mE9HWSq3cn6Xw&oe=6973E09B","https://www.facebook.com/100044376071574","4787","https://www.facebook.com/nishamadhulika/","107303196006488","false"
"cookwithfem","100030118301297","https://www.facebook.com/cookwithfem/","ZmVlZGJhY2s6MTU5MTM0MjMzODU0NjM2MQ==","1591342338546361","1",,,"4","","2025-12-05T08:52:40.000Z","https://www.facebook.com/cookwithfem/posts/pfbid0h3WWji5WSkgbZx6xohUQ1z8j6BHjSsB1JZh61gXHC86Ad6HHXQWgF2nWqEApAhxZl","100030118301297","Fehmima Khatoon","https://scontent-hou1-1.xx.fbcdn.net/v/t39.30808-1/474551558_1355017068845557_914793392121114382_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=100&ccb=1-7&_nc_sid=1d2534&_nc_ohc=gDwpC7bAyF8Q7kNvwGvctMx&_nc_oc=AdlV9yBsr6SvUYUVlw1GvxzTH3ibRixjyHNseqXywSEO0nqepKVLHs-3EYK0nEjg_aM&_nc_zt=24&_nc_ht=scontent-hou1-1.xx&_nc_gid=e59RjYy5UZRVKZybJIvBGw&oh=00_AfpKeguKo5g4g7t2yovgPhUxJ_cxmY-f5AAuk3xjXaxJcg&oe=6973C5BC","https://www.facebook.com/100030118301297",,"https://www.facebook.com/cookwithfem/","185324178001361","false"
"cookwithfem","100030118301297","https://www.facebook.com/cookwithfem/","ZmVlZGJhY2s6MTU5MDgxODY3NTI2NTM5NA==","1590818675265394","42",,"true","22","Hyderabadi Famous Bhindi Ka Salan #Bhindigosht #hyderabadirecipes #muttonmasala #femrecipes #food","2025-12-04T14:11:02.000Z","https://www.facebook.com/reel/1246309174196318/","100030118301297","Fehmima Khatoon","https://scontent-hou1-1.xx.fbcdn.net/v/t39.30808-1/474551558_1355017068845557_914793392121114382_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=100&ccb=1-7&_nc_sid=1d2534&_nc_ohc=gDwpC7bAyF8Q7kNvwGvctMx&_nc_oc=AdlV9yBsr6SvUYUVlw1GvxzTH3ibRixjyHNseqXywSEO0nqepKVLHs-3EYK0nEjg_aM&_nc_zt=24&_nc_ht=scontent-hou1-1.xx&_nc_gid=e59RjYy5UZRVKZybJIvBGw&oh=00_AfpKeguKo5g4g7t2yovgPhUxJ_cxmY-f5AAuk3xjXaxJcg&oe=6973C5BC","https://www.facebook.com/100030118301297","1591","https://www.facebook.com/cookwithfem/","185324178001361","false"
"cookwithfem","100030118301297","https://www.facebook.com/cookwithfem/","ZmVlZGJhY2s6MTU5MDc5NDMxODYwMTE2Mw==","1590794318601163","0",,,"0","","2025-12-04T13:28:50.000Z","https://www.facebook.com/cookwithfem/posts/pfbid02jtXQgiaon6ZGZ4WwWefrFEDxZJ8ab1HYz663chGq8wif5oeX4EmigXZFwjHvkrKgl","100030118301297","Fehmima Khatoon","https://scontent-hou1-1.xx.fbcdn.net/v/t39.30808-1/474551558_1355017068845557_914793392121114382_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=100&ccb=1-7&_nc_sid=1d2534&_nc_ohc=gDwpC7bAyF8Q7kNvwGvctMx&_nc_oc=AdlV9yBsr6SvUYUVlw1GvxzTH3ibRixjyHNseqXywSEO0nqepKVLHs-3EYK0nEjg_aM&_nc_zt=24&_nc_ht=scontent-hou1-1.xx&_nc_gid=e59RjYy5UZRVKZybJIvBGw&oh=00_AfpKeguKo5g4g7t2yovgPhUxJ_cxmY-f5AAuk3xjXaxJcg&oe=6973C5BC","https://www.facebook.com/100030118301297",,"https://www.facebook.com/cookwithfem/","185324178001361","false"
"foodierobin","100063850784057","https://www.facebook.com/foodierobin/","ZmVlZGJhY2s6MTA5NzcyMTM2NTY5OTU0Ng==","1097721365699546","2","3","true","53","","2025-02-15T08:30:21.000Z","https://www.facebook.com/foodierobin/videos/1746834842554978/","100063850784057","Foodie Robin","https://scontent-lax3-2.xx.fbcdn.net/v/t39.30808-1/307124494_486371073501248_8655758763586903947_n.jpg?stp=c73.97.937.937a_cp0_dst-jpg_s50x50_tt6&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=V--fmn19FeQQ7kNvwGG-CKk&_nc_oc=AdmNYUNpxiQWW2bgDbx3R9ZK78LHmOzQIP4g95Z8-6LRQT3GcGTMdmI8TwcIruMk5Y0&_nc_zt=24&_nc_ht=scontent-lax3-2.xx&_nc_gid=-nET0FHVVu3RIytgtOvgIQ&oh=00_Afpl5egCnM_fOBycN5g25wh1IaZa62DKQ4lTvmsuoocZuw&oe=6973D3DD","https://www.facebook.com/100063850784057","6368","https://www.facebook.com/foodierobin/","100674248237568","false"
